ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8079,2020-12-03 18:37:51:522
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8079,2020-12-03 18:37:51:522
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8079,2020-12-03 18:37:51:522
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8079,2020-12-03 18:37:51:522
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8079,2020-12-03 18:37:51:522
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8079,2020-12-03 18:37:51:522
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8079,2020-12-03 18:37:51:522
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8080,2020-12-03 18:37:51:523
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8080,2020-12-03 18:37:51:523
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8080,2020-12-03 18:37:51:523
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8080,2020-12-03 18:37:51:523
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8080,2020-12-03 18:37:51:523
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8080,2020-12-03 18:37:51:523
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8080,2020-12-03 18:37:51:523
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8080,2020-12-03 18:37:51:523
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8080,2020-12-03 18:37:51:523
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8080,2020-12-03 18:37:51:523
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8081,2020-12-03 18:37:51:524
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8081,2020-12-03 18:37:51:524
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8081,2020-12-03 18:37:51:524
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8081,2020-12-03 18:37:51:524
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8081,2020-12-03 18:37:51:524
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8081,2020-12-03 18:37:51:524
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8081,2020-12-03 18:37:51:524
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8081,2020-12-03 18:37:51:524
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8081,2020-12-03 18:37:51:524
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8082,2020-12-03 18:37:51:525
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8082,2020-12-03 18:37:51:525
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8082,2020-12-03 18:37:51:525
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8082,2020-12-03 18:37:51:525
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8082,2020-12-03 18:37:51:525
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8082,2020-12-03 18:37:51:525
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8082,2020-12-03 18:37:51:525
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8082,2020-12-03 18:37:51:525
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8082,2020-12-03 18:37:51:525
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8083,2020-12-03 18:37:51:526
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8083,2020-12-03 18:37:51:526
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8083,2020-12-03 18:37:51:526
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8083,2020-12-03 18:37:51:526
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8083,2020-12-03 18:37:51:526
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8083,2020-12-03 18:37:51:526
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8083,2020-12-03 18:37:51:526
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8083,2020-12-03 18:37:51:526
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8083,2020-12-03 18:37:51:526
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8084,2020-12-03 18:37:51:527
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8084,2020-12-03 18:37:51:527
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8084,2020-12-03 18:37:51:527
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8084,2020-12-03 18:37:51:527
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8084,2020-12-03 18:37:51:527
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8084,2020-12-03 18:37:51:527
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8084,2020-12-03 18:37:51:527
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8084,2020-12-03 18:37:51:527
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8084,2020-12-03 18:37:51:527
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8085,2020-12-03 18:37:51:528
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8085,2020-12-03 18:37:51:528
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8085,2020-12-03 18:37:51:528
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8085,2020-12-03 18:37:51:528
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8085,2020-12-03 18:37:51:528
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8085,2020-12-03 18:37:51:528
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8085,2020-12-03 18:37:51:528
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8085,2020-12-03 18:37:51:528
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8085,2020-12-03 18:37:51:528
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8086,2020-12-03 18:37:51:529
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8086,2020-12-03 18:37:51:529
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8086,2020-12-03 18:37:51:529
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8086,2020-12-03 18:37:51:529
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8086,2020-12-03 18:37:51:529
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8086,2020-12-03 18:37:51:529
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8086,2020-12-03 18:37:51:529
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8086,2020-12-03 18:37:51:529
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8086,2020-12-03 18:37:51:529
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8087,2020-12-03 18:37:51:530
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8087,2020-12-03 18:37:51:530
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8087,2020-12-03 18:37:51:530
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8087,2020-12-03 18:37:51:530
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8087,2020-12-03 18:37:51:530
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8087,2020-12-03 18:37:51:530
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8087,2020-12-03 18:37:51:530
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8087,2020-12-03 18:37:51:530
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8087,2020-12-03 18:37:51:530
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8087,2020-12-03 18:37:51:530
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8088,2020-12-03 18:37:51:531
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8088,2020-12-03 18:37:51:531
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8088,2020-12-03 18:37:51:531
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8088,2020-12-03 18:37:51:531
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8088,2020-12-03 18:37:51:531
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8088,2020-12-03 18:37:51:531
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8088,2020-12-03 18:37:51:531
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8088,2020-12-03 18:37:51:531
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.75,45.88,-6.75,30.98,77.04,66.74,0.0,,,,NaN,,,,0 / 0,8096,2020-12-03 18:37:51:539
-0.9254,-9.0759,1.4088,-1.8091,-9.5853,1.0089,1.1325,0.4357,0.3639,0.0479,0.3586,0.0212,0.0,-11.12,46.88,-8.62,41.32,77.81,60.85,0.0,,,,NaN,,,,0 / 0,8195,2020-12-03 18:37:51:638
-1.6641,-9.6143,1.3099,-1.4986,-9.6228,1.151,-0.1488,0.0221,0.1434,0.0479,0.3586,0.0212,0.0,-11.12,46.88,-8.62,41.32,77.81,60.85,0.0,,,,NaN,,,,0 / 0,8295,2020-12-03 18:37:51:738
-1.7157,-9.3614,1.2432,-1.3642,-9.635,1.2146,-0.3518,0.2991,-0.1064,-0.0298,0.0445,-0.1108,3.3,-11.37,46.63,-9.12,48.51,78.89,52.47,0.0,,,,NaN,,,,0 / 0,8396,2020-12-03 18:37:51:839
-1.7157,-9.3614,1.2432,-1.1026,-9.6765,1.1486,-0.3977,-1.1696,-0.3543,-0.0511,0.3394,-0.4366,3.3,-13.0,45.13,-8.75,51.92,79.27,48.32,0.0,,,,NaN,,,,0 / 0,8495,2020-12-03 18:37:51:938
-2.235,-10.7003,1.0023,-0.9991,-9.7126,0.9141,-0.158,0.0237,-0.208,-0.1831,0.1451,0.0872,3.3,-13.75,45.44,-8.0,54.45,80.66,43.83,0.0,,,,NaN,,,,0 / 0,8595,2020-12-03 18:37:52:038
0.0267,-8.7462,0.7186,-1.0784,-9.7278,0.6135,1.0196,1.1274,0.1219,-0.1831,0.1451,0.0872,3.3,-13.56,45.63,-7.12,41.98,82.73,60.36,0.0,,,,NaN,,,,0 / 0,8695,2020-12-03 18:37:52:138
0.0267,-8.7462,0.7186,-0.829,-9.7639,0.3848,1.2507,-0.2486,-0.8947,-0.0612,0.3202,-0.1092,0.0,-13.56,45.63,-7.12,41.98,82.73,60.36,0.0,,,,NaN,,,,0 / 0,8848,2020-12-03 18:37:52:291
0.826,-10.4148,-0.0215,-0.829,-9.7639,0.3848,1.2507,-0.2486,-0.8947,-0.0612,0.3202,-0.1092,0.0,-13.56,45.63,-7.12,41.98,82.73,60.36,0.0,,,,NaN,,,,0 / 0,8897,2020-12-03 18:37:52:340
0.826,-10.4148,-0.0215,0.7648,-9.7767,-0.0092,0.0491,-0.628,-5.0E-4,-0.0612,0.3202,-0.1092,0.0,-12.75,46.56,-5.12,35.51,84.65,65.1,0.0,,,,NaN,,,,0 / 0,8995,2020-12-03 18:37:52:438
0.5657,-9.9356,0.1938,0.8355,-9.7687,-0.2098,0.302,0.3739,0.3275,-0.0776,0.7509,-0.0847,0.0,-12.81,46.19,-7.56,238.95,84.96,-104.1,0.0,,,,NaN,,,,0 / 0,9095,2020-12-03 18:37:52:538
1.026,-9.6231,0.2178,0.8928,-9.7605,-0.323,0.0387,-0.2422,0.2838,-0.0776,0.7509,-0.0847,0.0,-11.56,46.75,-8.31,251.11,84.44,-109.89,0.0,,,,NaN,,,,0 / 0,9196,2020-12-03 18:37:52:639
