ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8236,2020-12-03 18:33:44:640
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8236,2020-12-03 18:33:44:640
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8236,2020-12-03 18:33:44:640
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8236,2020-12-03 18:33:44:640
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8236,2020-12-03 18:33:44:640
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8237,2020-12-03 18:33:44:641
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8237,2020-12-03 18:33:44:641
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8237,2020-12-03 18:33:44:641
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8237,2020-12-03 18:33:44:641
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8237,2020-12-03 18:33:44:641
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8237,2020-12-03 18:33:44:641
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8237,2020-12-03 18:33:44:641
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8238,2020-12-03 18:33:44:642
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8238,2020-12-03 18:33:44:642
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8238,2020-12-03 18:33:44:642
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8238,2020-12-03 18:33:44:642
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8238,2020-12-03 18:33:44:642
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8238,2020-12-03 18:33:44:642
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8238,2020-12-03 18:33:44:642
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8238,2020-12-03 18:33:44:642
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8239,2020-12-03 18:33:44:643
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8239,2020-12-03 18:33:44:643
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8239,2020-12-03 18:33:44:643
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8239,2020-12-03 18:33:44:643
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8239,2020-12-03 18:33:44:643
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8239,2020-12-03 18:33:44:643
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8239,2020-12-03 18:33:44:643
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8239,2020-12-03 18:33:44:643
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8240,2020-12-03 18:33:44:644
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8240,2020-12-03 18:33:44:644
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8240,2020-12-03 18:33:44:644
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8240,2020-12-03 18:33:44:644
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8240,2020-12-03 18:33:44:644
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8240,2020-12-03 18:33:44:644
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8240,2020-12-03 18:33:44:644
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8240,2020-12-03 18:33:44:644
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8241,2020-12-03 18:33:44:645
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8241,2020-12-03 18:33:44:645
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8241,2020-12-03 18:33:44:645
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8241,2020-12-03 18:33:44:645
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8241,2020-12-03 18:33:44:645
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8241,2020-12-03 18:33:44:645
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8241,2020-12-03 18:33:44:645
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8242,2020-12-03 18:33:44:646
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8242,2020-12-03 18:33:44:646
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8242,2020-12-03 18:33:44:646
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8242,2020-12-03 18:33:44:646
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8242,2020-12-03 18:33:44:646
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8242,2020-12-03 18:33:44:646
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8242,2020-12-03 18:33:44:646
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8242,2020-12-03 18:33:44:646
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8243,2020-12-03 18:33:44:647
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8243,2020-12-03 18:33:44:647
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8243,2020-12-03 18:33:44:647
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8243,2020-12-03 18:33:44:647
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8243,2020-12-03 18:33:44:647
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8243,2020-12-03 18:33:44:647
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8243,2020-12-03 18:33:44:647
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8244,2020-12-03 18:33:44:648
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8244,2020-12-03 18:33:44:648
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8244,2020-12-03 18:33:44:648
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8244,2020-12-03 18:33:44:648
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8244,2020-12-03 18:33:44:648
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8246,2020-12-03 18:33:44:650
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8246,2020-12-03 18:33:44:650
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8246,2020-12-03 18:33:44:650
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8247,2020-12-03 18:33:44:651
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8247,2020-12-03 18:33:44:651
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8247,2020-12-03 18:33:44:651
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8247,2020-12-03 18:33:44:651
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8247,2020-12-03 18:33:44:651
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8247,2020-12-03 18:33:44:651
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8247,2020-12-03 18:33:44:651
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8247,2020-12-03 18:33:44:651
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8248,2020-12-03 18:33:44:652
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8248,2020-12-03 18:33:44:652
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8248,2020-12-03 18:33:44:652
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8248,2020-12-03 18:33:44:652
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8248,2020-12-03 18:33:44:652
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8248,2020-12-03 18:33:44:652
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8248,2020-12-03 18:33:44:652
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8248,2020-12-03 18:33:44:652
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8248,2020-12-03 18:33:44:652
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8249,2020-12-03 18:33:44:653
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8249,2020-12-03 18:33:44:653
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8249,2020-12-03 18:33:44:653
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8249,2020-12-03 18:33:44:653
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8249,2020-12-03 18:33:44:653
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8249,2020-12-03 18:33:44:653
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8249,2020-12-03 18:33:44:653
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8249,2020-12-03 18:33:44:653
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8250,2020-12-03 18:33:44:654
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8250,2020-12-03 18:33:44:654
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8250,2020-12-03 18:33:44:654
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8250,2020-12-03 18:33:44:654
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8250,2020-12-03 18:33:44:654
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8250,2020-12-03 18:33:44:654
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8250,2020-12-03 18:33:44:654
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8250,2020-12-03 18:33:44:654
-3.6206,-9.4065,-0.0063,-4.7303,-8.5718,0.5636,2.9946,-0.5875,-0.6715,-0.7989,0.8201,0.3139,0.0,10.88,48.19,-15.44,51.27,62.5,73.58,0.0,,,,NaN,,,,0 / 0,8250,2020-12-03 18:33:44:654
