sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.1445;13.3026;-0.1844;-0.759;9.7489;0.744;3.9027;5.3016;-1.8765;-0.0263;0.0765;0.2667;0.0;4.38;-50.16;-24.24;61.0;-83.26;58.05;0.0;997.03;52.98;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;120048;2020-12-03 17:25:03:831
0.2107;10.5803;0.2562;0.3766;9.7821;-0.5818;0.095;0.9634;0.6704;0.4239;-0.2174;0.2117;0.0;4.5;-49.38;-7.92;180.67;-85.95;-147.08;0.0;996.92;58.556;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;120549;2020-12-03 17:25:04:332
-0.3663;9.8093;0.9098;-0.5357;9.7892;0.2346;1.5485;-1.4356;0.3568;-0.7618;0.52;-0.3766;0.0;8.4;-45.9;-11.46;37.42;-86.58;66.35;0.0;997.02;55.926;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;121048;2020-12-03 17:25:04:831
1.5443;8.2818;0.34;-0.0773;9.7935;-0.5017;0.1754;-1.3944;0.7818;0.6646;-0.6798;0.321;0.0;4.86;-43.38;-5.04;138.3;-87.03;171.24;0.0;996.97;62.145;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;121548;2020-12-03 17:25:05:331
0.4765;8.4805;-1.2043;0.1492;9.7803;-0.7024;1.601;-2.0755;-1.0502;-1.1809;-1.1905;-0.1212;0.0;0.78;-43.8;-5.34;180.42;-85.8;-168.01;0.0;997.02;54.904;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;122048;2020-12-03 17:25:05:831
1.6209;7.8556;-0.5363;-0.7067;9.7461;0.8268;2.275;4.4423;2.5347;-0.3299;-1.2393;-0.5678;0.0;2.52;-44.82;-13.92;42.18;-83.63;40.52;0.0;996.99;59.165;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;122548;2020-12-03 17:25:06:331
-0.9673;9.7734;-0.3041;-0.119;9.6832;-1.5464;-1.0734;-0.3264;0.2798;0.3225;-0.7885;0.0376;0.0;0.6;-45.24;-3.12;173.0;-80.9;175.6;0.0;996.99;55.238;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;123048;2020-12-03 17:25:06:831
-0.4453;9.9243;1.0631;-0.7356;9.777;0.197;-0.1479;-0.7674;1.0026;0.2822;0.4057;0.4011;0.0;3.36;-44.52;-13.92;76.73;-85.55;75.01;0.0;997.0;57.443;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;123549;2020-12-03 17:25:07:332
0.0886;9.8165;-0.182;-0.189;9.7445;-1.086;0.3494;0.187;0.691;0.7428;-0.2711;0.2771;0.0;1.44;-45.18;-9.78;169.58;-83.55;170.13;0.0;996.99;61.11;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;124049;2020-12-03 17:25:07:832
-0.4525;9.5029;0.9194;-0.6246;9.7865;0.0701;0.1721;-0.2836;0.8493;-0.5058;0.4241;-0.3424;0.0;-3.72;-43.38;-14.94;120.28;-87.85;100.22;0.0;997.02;53.08;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;124548;2020-12-03 17:25:08:331
1.7478;9.0312;-0.17;-0.6368;9.7767;-0.4243;2.3846;-0.7455;0.2543;0.777;0.4509;0.2728;0.0;-11.4;-47.88;-20.58;155.07;-85.52;123.68;0.0;996.98;62.156;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;125049;2020-12-03 17:25:08:832
0.0551;7.5827;-2.4829;0.0953;9.7366;-1.1665;1.2575;-1.7014;-1.1512;-0.7899;-0.5478;-0.098;0.0;-16.56;-55.08;-22.8;213.95;-83.15;-175.33;0.0;997.02;53.272;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;125548;2020-12-03 17:25:09:331
2.4206;16.1015;0.2682;-0.2968;9.7828;0.6152;1.6735;1.2692;-0.1316;-0.201;-0.7867;-0.2971;0.0;-24.84;-55.32;-35.82;84.16;-87.56;46.32;0.0;997.01;55.429;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;126048;2020-12-03 17:25:09:831
0.5339;9.048;0.8069;0.4113;9.7699;-0.7414;-0.3251;-0.0492;1.328;0.3481;-1.0878;0.1604;0.0;-34.68;-60.84;-25.08;256.65;-85.04;-150.98;0.0;996.99;51.397;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;126549;2020-12-03 17:25:10:332
-2.2985;10.0081;0.3424;-0.1053;9.8014;0.3027;-1.7024;0.403;-0.1782;-0.4655;-1.0695;-0.2672;0.0;-35.1;-54.18;-28.02;72.68;-88.13;19.17;0.0;997.0;54.595;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;127048;2020-12-03 17:25:10:831
1.3959;10.1565;-0.8715;-0.7683;9.7763;0.0645;2.1642;0.3802;-0.936;0.711;0.1437;0.0156;0.0;-27.48;-54.12;-33.0;128.86;-85.49;85.2;0.0;997.01;59.179;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;127550;2020-12-03 17:25:11:333
-0.2394;11.526;-1.2378;-0.3794;9.7063;-1.3463;0.14;1.8197;0.1085;0.2131;0.4662;-0.3362;0.0;-18.72;-46.86;-17.16;206.03;-81.8;164.26;0.0;997.01;56.913;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;128049;2020-12-03 17:25:11:832
-0.4836;9.6298;0.8763;-0.9523;9.7587;0.1756;0.0281;0.2565;0.9975;-0.0428;2.1516;0.0877;0.0;-4.2;-45.42;-23.52;99.4;-84.33;79.55;0.0;996.99;55.451;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;128548;2020-12-03 17:25:12:331
0.7255;9.7471;0.6105;0.3538;9.797;-0.2528;0.3717;-0.0499;0.8634;-0.0648;1.9078;0.0046;0.0;8.1;-49.44;-14.4;180.75;-87.35;-149.4;0.0;996.99;51.876;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;129048;2020-12-03 17:25:12:831
-0.407;9.7639;-1.1612;0.7359;9.7746;-0.2939;-0.5132;0.2958;-0.6949;-0.0654;0.9793;-0.2788;0.0;9.06;-49.86;2.4;155.93;-85.37;-111.77;0.0;997.01;45.64;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;129548;2020-12-03 17:25:13:331
-0.7757;9.6441;0.2442;-0.6393;9.7621;0.6804;-0.1819;-0.2233;-0.3237;0.3078;0.7955;0.1934;0.0;16.44;-51.84;0.06;297.06;-84.54;43.22;0.0;997.03;54.534;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;130049;2020-12-03 17:25:13:832
0.68;9.5986;-0.103;-0.1015;9.8017;-0.2943;0.5995;-0.4161;0.5217;0.3426;0.647;0.1469;0.0;11.46;-52.74;9.54;348.69;-88.3;122.16;0.0;997.01;60.919;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;130548;2020-12-03 17:25:14:331
-1.0128;10.2283;-1.4845;-0.3805;9.7791;-0.6274;-0.2277;-1.0281;-0.9744;-0.9774;0.7496;-0.379;0.0;10.86;-48.48;20.46;357.12;-85.71;148.77;0.0;997.03;49.347;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;131048;2020-12-03 17:25:14:831
-0.0048;9.2611;1.0367;-0.5878;9.7588;0.7679;-0.1377;-0.0165;0.4532;0.0268;1.2506;0.2013;0.0;-7.98;-50.28;21.78;194.5;-84.34;37.43;0.0;997.03;54.588;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;131548;2020-12-03 17:25:15:331
0.6752;9.7184;-0.4382;0.5856;9.7765;-0.4973;-0.1714;-0.2138;0.1693;0.2156;0.1168;0.1072;0.0;-16.8;-45.84;27.96;20.69;-85.51;-130.34;0.0;996.98;53.61;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;132048;2020-12-03 17:25:15:831
0.1125;10.36;-1.3432;0.3666;9.7963;-0.2613;-0.029;0.5111;-1.1465;-0.6017;-0.2748;-0.2483;0.0;-5.34;-48.18;26.76;47.45;-87.37;-125.48;0.0;997.02;53.173;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;132549;2020-12-03 17:25:16:332
0.4142;10.2954;-0.8883;-0.5978;9.7821;0.3516;0.4422;-0.0613;0.2255;0.3262;0.1712;0.0388;0.0;-0.72;-47.1;18.54;229.01;-85.94;59.54;0.0;997.03;53.83;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;133050;2020-12-03 17:25:16:833
-0.1269;9.8644;-0.6608;0.2618;9.6483;-1.7353;-0.3887;0.2161;1.0745;0.1209;-0.4385;-0.1041;0.0;-6.3;-37.5;24.6;358.93;-80.01;-167.29;0.0;997.01;58.909;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;133548;2020-12-03 17:25:17:331
-1.6951;9.8788;1.4222;-0.6124;9.7728;0.5354;-0.9582;-0.5285;1.0353;0.1789;0.746;0.3113;0.0;-4.2;-45.12;5.46;186.45;-85.24;48.84;0.0;996.97;59.692;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;134049;2020-12-03 17:25:17:832
0.7662;10.1924;-0.7949;0.0977;9.7681;-0.8628;0.7619;0.4483;0.0296;0.4441;-0.119;0.2703;0.0;-13.38;-42.42;9.48;299.17;-84.92;-173.54;0.0;996.98;61.087;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;134548;2020-12-03 17:25:18:331
0.0096;7.5899;-0.3567;-0.21;9.8041;-0.0799;0.2196;-2.2142;-0.2768;-0.4643;0.4992;-0.47;0.0;-12.72;-43.08;2.28;207.6;-88.69;110.84;0.0;997.03;53.161;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;135048;2020-12-03 17:25:18:831
1.9944;10.4654;-0.5746;-0.5296;9.7922;-0.0421;1.4227;-0.1601;-1.4878;0.5998;0.556;0.0022;0.0;-15.6;-42.42;-0.06;151.97;-86.49;57.68;0.0;997.01;62.849;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;135549;2020-12-03 17:25:19:332
2.1932;7.7742;-2.6385;0.2103;9.7173;-1.3037;1.6669;0.444;-1.6317;-0.7771;-0.1367;-0.0766;0.0;-13.14;-40.5;0.42;255.43;-82.26;-170.84;0.0;997.01;53.012;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;136048;2020-12-03 17:25:19:831
2.3679;20.2101;2.1141;-0.4416;9.7618;0.8261;2.8096;10.4483;1.2881;0.4312;-0.0604;-0.5012;0.0;-6.78;-39.66;-4.5;117.56;-86.67;42.53;0.0;996.99;56.358;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;136549;2020-12-03 17:25:20:332
-0.9122;9.4741;-0.6967;0.2363;9.6485;-1.7381;-1.0934;-0.7801;0.9959;0.24;-0.6065;0.1427;0.0;-13.68;-44.04;11.46;290.81;-79.7;-172.26;0.0;996.99;61.79;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;137048;2020-12-03 17:25:20:831
-1.6999;8.5116;0.8045;-0.5254;9.7859;0.3605;-1.1459;-0.781;0.7313;0.2864;0.4992;0.2765;0.0;-0.06;-48.6;-7.14;82.42;-86.27;55.54;0.0;996.97;57.439;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;137548;2020-12-03 17:25:21:331
0.1149;9.9554;-0.5387;0.0886;9.7092;-1.3758;0.0263;0.2462;0.8371;0.5974;-0.0598;0.1653;0.0;-2.22;-42.66;31.44;359.99;-81.92;-176.31;0.0;997.0;55.955;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;138048;2020-12-03 17:25:21:831
0.1173;7.6042;-0.1868;-0.2045;9.8016;-0.2373;0.3218;-2.1974;0.0506;-0.5462;0.3569;-0.4676;0.0;-7.5;-47.28;20.4;296.31;-88.17;139.25;0.0;997.04;55.05;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;138548;2020-12-03 17:25:22:331
1.0152;8.6553;0.1844;-0.5792;9.7846;-0.3104;2.3366;0.6377;0.059;0.6389;0.5035;0.0834;0.0;-11.46;-46.92;19.26;260.0;-86.16;118.19;0.0;996.99;62.776;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;139048;2020-12-03 17:25:22:831
1.1301;8.4949;-2.3751;-0.051;9.746;-1.0873;2.632;0.1423;-2.7866;-1.0404;-0.4147;-0.1493;0.0;-9.48;-46.68;20.64;326.75;-83.63;177.31;0.0;997.03;54.009;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;139549;2020-12-03 17:25:23:332
-0.407;8.4135;-0.0694;-0.4587;9.77;0.7124;2.2616;-1.7491;-2.3597;0.8924;-0.028;-0.5293;0.0;-12.3;-49.26;11.28;168.27;-85.04;32.77;0.0;997.0;55.502;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;140048;2020-12-03 17:25:23:831
-1.0726;9.4478;0.0575;0.174;9.644;-1.7701;-1.3735;-0.2058;1.3056;0.3469;-0.6694;0.0327;0.0;-10.74;-42.66;22.08;329.26;-79.55;-174.39;0.0;997.0;60.769;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;140548;2020-12-03 17:25:24:331
-1.075;9.2706;0.7279;-0.2638;9.8031;0.0108;-1.1297;-0.6474;0.7745;0.2498;0.228;0.3351;0.0;-5.46;-46.68;14.04;243.63;-88.46;87.65;0.0;996.98;56.019;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;141047;2020-12-03 17:25:24:830
-0.1676;9.5292;-0.3879;0.0977;9.7525;-1.0248;-0.2653;-0.2232;0.6369;0.6456;-0.4562;0.1708;0.0;-4.8;-43.02;21.36;344.72;-85.58;-179.53;0.0;997.01;59.693;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;141549;2020-12-03 17:25:25:332
-0.3759;8.3417;0.3735;-0.3937;9.795;-0.2683;0.4775;-1.5635;0.0408;-0.5822;0.4259;-0.4047;0.0;-1.14;-46.14;17.22;293.99;-87.22;124.27;0.0;997.05;53.733;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;142048;2020-12-03 17:25:25:831
2.2099;9.7878;0.2921;-0.5124;9.7829;-0.4497;2.7223;0.0049;0.7418;0.5516;1.4014;0.0975;0.0;-20.76;-47.34;14.76;220.39;-86.42;99.03;0.0;997.02;59.369;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;142548;2020-12-03 17:25:26:331
0.9098;11.392;-1.4414;0.1636;9.7341;-1.1792;0.7463;1.6579;-0.2621;-0.5822;0.6818;-0.5531;0.0;-33.42;-48.48;2.58;272.88;-83.03;-172.1;0.0;997.01;51.331;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;143048;2020-12-03 17:25:26:831
-1.2618;9.1868;0.6848;-0.5793;9.7833;0.3487;-0.2851;-0.1008;0.1373;-0.1772;1.6085;-0.0497;0.0;-7.92;-45.24;-17.34;93.65;-86.05;58.95;0.0;997.0;56.199;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;143549;2020-12-03 17:25:27:332
1.3695;9.6226;0.7159;0.3472;9.798;-0.2227;1.221;-0.2807;0.7878;0.3439;1.6195;-0.1072;0.0;-8.4;-40.56;-12.6;260.21;-88.5;-127.43;0.0;996.98;51.615;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;144048;2020-12-03 17:25:27:831
0.1844;9.1126;-0.7111;-0.4113;9.798;0.0179;0.9212;-0.7883;-0.9924;-0.1039;1.085;-0.2269;0.0;2.34;-41.1;-12.6;86.27;-87.59;87.51;0.0;997.02;55.716;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;144549;2020-12-03 17:25:28:332
0.996;9.9578;-0.3184;-0.2684;9.7652;0.8592;2.6962;4.4089;0.2925;0.1435;0.2451;-0.1658;0.0;4.32;-43.44;-17.58;6.16;-84.73;17.35;0.0;997.02;55.04;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;145048;2020-12-03 17:25:28:831
-0.7374;9.5915;-1.1493;0.448;9.705;-1.3353;-0.8072;0.4611;0.131;0.4813;-0.6712;0.1421;0.0;3.0;-49.56;-13.98;184.33;-81.74;-161.45;0.0;996.98;52.732;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;145548;2020-12-03 17:25:29:331
-1.2761;9.4646;0.6872;-0.4185;9.7904;0.3785;-0.9318;-0.3929;0.2129;0.0659;0.297;0.2422;0.0;1.86;-46.14;-22.62;65.69;-86.93;65.05;0.0;997.0;56.277;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;146048;2020-12-03 17:25:29:831
0.1963;10.1876;-0.8404;0.1036;9.7882;-0.5924;0.0759;-0.065;-0.2551;0.083;-0.3334;0.0168;0.0;2.4;-50.28;-19.38;183.38;-86.48;-170.08;0.0;997.0;59.76;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;146548;2020-12-03 17:25:30:331
-2.6145;12.455;-0.6441;0.1601;9.7919;-0.513;-0.8808;0.6016;-0.5381;-1.3739;-0.061;-0.0595;0.0;-1.32;-48.36;-19.38;197.93;-86.86;-162.67;0.0;997.03;55.038;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;147048;2020-12-03 17:25:30:831
-0.8811;8.4997;-0.4741;-0.4966;9.7902;0.2753;-0.3845;-1.2905;-0.7494;0.4483;-0.0701;0.1243;0.0;1.38;-48.36;-22.62;64.82;-86.68;60.99;0.0;996.99;57.721;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;147549;2020-12-03 17:25:31:332
-0.6105;10.9921;-1.1636;0.1923;9.6425;-1.7762;0.2913;0.0184;1.7595;0.2706;-0.3707;0.0303;0.0;-0.54;-54.48;-14.7;186.1;-79.5;-173.82;0.0;997.01;52.602;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;148048;2020-12-03 17:25:31:831
-1.2953;9.352;1.269;-0.5845;9.7803;0.4181;-0.9;-0.7107;0.7096;0.2632;0.4754;0.2838;0.0;1.98;-48.96;-25.68;56.72;-85.8;54.42;0.0;996.98;57.195;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;148548;2020-12-03 17:25:32:331
-0.1604;9.7303;-0.0694;0.17;9.751;-1.0291;-0.1604;-0.2218;1.0411;0.5955;0.0887;0.1738;0.0;-0.6;-50.34;-19.2;183.2;-85.64;-179.18;0.0;997.01;61.002;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;149049;2020-12-03 17:25:32:832
-0.0623;8.1597;-0.5076;-0.1214;9.8037;-0.2054;-0.3383;-1.5459;-1.0252;-0.1577;0.1168;-0.4358;0.0;-2.22;-47.82;-24.54;155.11;-88.61;149.42;0.0;997.04;52.862;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;149548;2020-12-03 17:25:33:331
1.1923;9.9386;-1.8939;-0.5346;9.7916;0.0979;0.8626;-0.9758;-1.9606;0.5003;0.3013;0.092;0.0;-2.58;-44.52;-19.98;95.22;-86.82;79.63;0.0;996.99;62.157;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;150049;2020-12-03 17:25:33:832
1.1564;9.6226;-2.4709;0.1049;9.7215;-1.2853;-0.1576;1.0911;-1.3987;-0.6787;0.1003;-0.0778;0.0;-5.82;-45.72;-7.5;207.69;-82.44;-175.33;0.0;997.02;52.277;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;150548;2020-12-03 17:25:34:331
-1.1732;9.8596;1.2187;-0.4068;9.7894;0.4142;-0.6084;0.142;0.6441;-0.1149;0.3556;0.1463;0.0;-1.02;-42.12;-13.26;58.27;-86.61;44.48;0.0;997.0;56.672;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;151048;2020-12-03 17:25:34:831
0.5842;9.7303;-0.3232;0.1078;9.7588;-0.9608;0.0023;-0.2248;1.1356;0.4483;-0.0048;0.1274;0.0;-1.26;-46.26;-7.98;188.69;-84.34;-173.6;0.0;997.0;53.76;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;151548;2020-12-03 17:25:35:331
-0.2658;8.2291;-0.3759;-0.2587;9.8025;-0.1158;0.4287;-1.2981;0.0799;-0.5058;0.4803;-0.3552;0.0;1.32;-44.94;-10.62;193.08;-88.86;-160.68;0.0;997.06;52.452;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;152048;2020-12-03 17:25:35:831
1.7837;10.305;-0.9314;-0.3366;9.7983;0.223;1.4547;0.6982;-2.318;0.4807;0.0435;-0.0693;0.0;3.84;-43.68;-10.56;42.53;-87.64;56.48;0.0;997.0;60.696;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;152548;2020-12-03 17:25:36:331
-1.087;11.9211;-3.6273;0.1853;9.6388;-1.7971;-1.8661;0.2855;0.6814;-0.1179;-0.5588;0.0364;0.0;-0.84;-44.64;-1.86;186.75;-79.38;-174.11;0.0;997.05;56.0;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;153049;2020-12-03 17:25:36:832
-1.1014;9.7926;1.6568;-0.4118;9.7921;0.3385;0.1581;-0.0091;1.0047;-0.2774;0.3734;0.1439;0.0;0.84;-42.0;-12.66;54.42;-86.88;50.58;0.0;996.98;58.315;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;153548;2020-12-03 17:25:37:331
0.2083;9.3065;-0.5028;0.1768;9.7407;-1.1218;0.0315;-0.4341;0.619;0.5198;-0.6053;0.2093;0.0;-2.04;-45.9;-11.52;192.89;-83.35;-171.05;0.0;997.0;53.103;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;154048;2020-12-03 17:25:37:831
-0.2227;9.3425;0.0144;-0.2519;9.7985;-0.3102;0.1609;-1.4377;-0.4943;-0.2102;0.1547;-0.3735;0.0;-10.5;-45.3;-17.16;172.11;-87.66;140.92;0.0;997.06;54.45;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;154549;2020-12-03 17:25:38:332
2.0112;10.3744;-1.6544;-0.3962;9.7961;-0.223;2.4074;0.5783;-1.4314;0.6609;0.5401;0.0938;0.0;-12.78;-47.76;-26.04;101.7;-87.1;70.45;0.0;997.01;61.244;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;155049;2020-12-03 17:25:38:832
2.0543;9.5532;-1.1181;0.0521;9.682;-1.5578;1.3892;0.4506;-0.044;-0.3244;0.3343;-0.197;0.0;-17.1;-57.84;-22.08;210.27;-80.85;-178.08;0.0;997.04;50.773;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;155548;2020-12-03 17:25:39:331
-0.9122;9.3089;1.1971;-0.6265;9.7865;0.0539;-0.8795;-0.6307;1.0738;-0.1619;2.1705;-0.0094;0.0;13.8;-59.4;-37.74;69.94;-86.32;85.08;0.0;997.02;56.978;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;156048;2020-12-03 17:25:39:831
1.7861;9.601;0.5746;0.7794;9.7732;-0.2186;1.0067;-0.1721;0.7932;0.3188;1.6629;-0.0345;0.0;25.74;-55.38;8.22;151.69;-85.27;-105.67;0.0;996.99;56.395;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;156549;2020-12-03 17:25:40:332
0.419;9.285;-1.5156;0.1341;9.793;-0.5002;0.2849;-0.508;-1.0154;-0.1864;1.5389;-0.6869;0.0;8.34;-44.88;28.68;32.93;-86.97;-164.99;0.0;997.01;50.142;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;157049;2020-12-03 17:25:40:832
-1.846;9.3137;1.9968;-0.8148;9.7524;0.6298;-0.3081;-0.1562;0.7852;-0.1448;0.6128;0.1757;0.0;-1.98;-45.48;19.74;218.34;-83.97;52.3;0.0;997.0;55.696;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;157549;2020-12-03 17:25:41:332
0.5818;9.6705;-0.431;0.0156;9.7683;-0.8662;0.9302;0.0051;0.3036;0.4746;-0.2406;0.1305;0.0;-9.9;-40.62;19.38;323.95;-86.18;176.07;0.0;997.0;62.538;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;158048;2020-12-03 17:25:41:831
0.4262;7.9011;0.2945;-0.1291;9.8057;-0.052;0.1938;-2.1943;-0.6567;-0.3672;0.4057;-0.4664;0.0;-8.88;-42.66;11.94;252.84;-89.19;111.93;0.0;997.04;56.231;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;158548;2020-12-03 17:25:42:331
1.1876;9.3185;-1.8867;-0.4381;9.7952;0.1808;0.4573;-1.159;-1.8113;0.5112;0.1791;0.0113;0.0;-10.86;-43.5;6.36;185.31;-87.23;67.57;0.0;996.98;56.233;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;159048;2020-12-03 17:25:42:831
2.7199;8.2411;-3.103;0.1053;9.7443;-1.0989;2.3704;-0.1983;-1.7646;-0.8705;-0.3053;-0.3075;0.0;-12.84;-40.98;9.42;287.18;-80.98;-174.19;0.0;997.02;53.438;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;159548;2020-12-03 17:25:43:331
-2.0639;13.1518;-0.6201;-0.3361;9.7879;0.5049;-1.7277;3.3639;-1.125;-0.5517;0.3459;0.1146;0.0;-12.72;-42.12;-0.96;128.22;-86.45;33.66;0.0;996.98;60.268;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;160048;2020-12-03 17:25:43:831
-0.8141;9.3712;-0.7973;0.3168;9.6562;-1.6813;-0.7286;-0.6969;1.3748;0.5277;-0.6773;0.1696;0.0;-10.8;-40.62;6.6;279.7;-79.95;-169.33;0.0;996.96;53.92;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;160548;2020-12-03 17:25:44:331
-1.9322;8.9043;1.1636;-0.4088;9.7933;0.3081;-1.5234;-0.889;0.8555;0.2437;0.523;0.2771;0.0;-4.62;-43.2;-1.68;143.18;-87.24;61.7;0.0;996.99;56.108;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;161049;2020-12-03 17:25:44:832
-0.2227;10.2355;-0.7781;0.1241;9.752;-1.0265;0.1775;0.316;0.3705;0.4935;-0.6779;0.2209;0.0;-6.54;-45.12;5.22;279.19;-83.95;-173.1;0.0;996.98;62.285;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;161548;2020-12-03 17:25:45:331
-2.1572;9.3951;-0.0599;0.1785;9.7982;-0.3648;-2.2879;0.6264;-0.047;-0.9591;0.198;-0.0131;0.0;-2.94;-44.94;2.7;327.34;-87.63;-153.92;0.0;997.03;56.799;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;162048;2020-12-03 17:25:45:831
