ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-2.1237,-10.6282,-0.486,-1.7543,-9.6056,-0.9085,-0.2497,-0.8861,0.1327,-0.564,0.4176,0.1647,0.0,1.8,41.34,0.42,13.14,79.08,113.17,0.0,995.89,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,163629,2020-12-05 14:36:24:602
-1.8723,-9.9362,-0.6369,-1.8746,-9.5396,-1.2849,0.0023,-0.3966,0.6481,-0.4333,0.7731,0.2093,0.0,3.72,41.94,2.82,357.5,76.6,124.43,0.0,995.85,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,163729,2020-12-05 14:36:24:702
-1.1756,-9.613,0.1484,-1.8235,-9.5085,-1.5601,0.3798,8.0E-4,1.9528,-0.1297,0.8324,0.0761,0.0,3.54,42.42,5.7,328.7,75.54,128.93,0.0,995.83,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,163829,2020-12-05 14:36:24:802
-2.1788,-9.6274,-2.265,-1.9425,-9.5684,-0.918,-0.6749,0.5666,-1.777,0.9748,0.2386,0.048,0.0,4.86,42.3,4.56,330.24,76.83,121.58,0.0,995.85,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,163928,2020-12-05 14:36:24:901
-0.7207,-11.356,-1.597,-2.01,-9.5956,-0.2336,1.2928,-1.7594,-1.4549,1.2863,-0.1603,0.1073,0.0,4.92,42.54,2.64,327.24,77.91,109.32,0.0,995.86,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,164029,2020-12-05 14:36:25:002
-1.9801,-7.7766,0.6465,-1.5549,-9.6826,-0.0026,-0.0688,2.1348,0.5094,0.287,0.136,-0.3307,0.0,4.02,42.0,-1.56,10.76,79.04,86.61,0.0,995.86,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,164128,2020-12-05 14:36:25:101
-0.352,-10.0727,-0.7446,-1.5036,-9.6824,0.3994,0.9371,-0.4229,-0.7482,0.4641,0.0877,0.0273,0.0,2.22,41.34,-2.76,31.89,80.87,75.13,0.0,995.87,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,164228,2020-12-05 14:36:25:201
0.3137,-9.8022,1.9465,-1.6341,-9.6688,0.1184,2.0494,-0.255,1.6868,-0.0582,-0.4065,0.2343,0.0,3.66,40.92,-2.82,47.88,80.62,82.16,0.0,995.86,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,164328,2020-12-05 14:36:25:301
-2.909,-19.056,-2.0591,-1.3601,-9.6844,0.7296,0.9765,-3.2155,0.5153,0.8007,0.6173,-0.2269,0.0,3.66,40.68,-2.4,16.4,81.04,71.03,0.0,995.88,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,164428,2020-12-05 14:36:25:401
-0.4932,-9.5867,-0.6872,-1.2292,-9.7252,0.2813,0.6727,-0.2797,-0.5545,-0.4693,0.3486,-0.0454,0.0,2.7,40.38,-2.28,9.61,81.83,62.44,0.0,995.88,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,164528,2020-12-05 14:36:25:501
-3.8189,-9.2251,-0.4573,-1.3232,-9.7024,-0.5315,-2.0833,0.7614,1.1436,-0.6758,-0.0247,0.1458,0.0,2.16,40.92,0.66,357.22,81.64,111.89,0.0,995.86,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,164628,2020-12-05 14:36:25:601
-2.6672,-9.6777,-1.4509,-1.6527,-9.6292,-0.8468,-1.4369,0.4411,-0.3792,-0.1431,0.8941,0.1287,0.0,2.52,40.62,2.16,352.99,79.8,116.36,0.0,995.86,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,164728,2020-12-05 14:36:25:701
-1.6449,-10.3074,-0.9218,-1.795,-9.523,-1.5035,0.3472,-0.5648,0.3404,-0.5365,1.0101,0.1268,0.0,2.64,40.8,3.96,344.76,78.28,118.83,0.0,995.87,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,164828,2020-12-05 14:36:25:801
-1.2498,-9.6824,-0.3017,-1.8322,-9.4503,-1.872,0.7664,0.0791,1.717,-0.2567,1.0437,0.2472,0.0,2.52,41.28,4.92,344.14,74.93,134.33,0.0,995.83,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,164929,2020-12-05 14:36:25:902
-0.3472,-9.9817,-0.5627,-1.6196,-9.4713,-1.9599,0.7122,-0.3668,1.3278,-0.1052,0.7499,0.1244,0.0,3.24,40.98,7.2,337.71,74.49,137.56,0.0,995.85,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,165029,2020-12-05 14:36:26:002
-3.5794,-8.4542,-2.9354,-1.6375,-9.5568,-1.4684,-1.4846,0.4322,-1.2731,0.7824,0.3095,0.0554,0.0,3.48,40.02,7.2,313.44,76.27,135.75,0.0,995.85,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,165129,2020-12-05 14:36:26:102
-1.2115,-10.7647,-1.19,-1.8233,-9.603,-0.7922,-0.9037,-0.0579,-0.6611,1.3529,0.1439,0.1134,0.0,3.3,40.56,3.3,326.62,77.94,127.82,0.0,995.86,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,165229,2020-12-05 14:36:26:202
-0.9649,-8.8085,0.0503,-1.2603,-9.7241,-0.1503,0.7599,0.9587,0.0761,0.538,-0.0766,-0.4376,0.0,3.72,40.26,-2.28,27.28,79.75,97.96,0.0,995.88,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,165329,2020-12-05 14:36:26:302
-0.7662,-9.5579,-0.4477,-1.0769,-9.7454,0.1937,0.1527,0.1635,-0.5073,0.0365,-0.2415,0.0853,0.0,2.58,38.88,-5.22,83.01,83.59,79.81,0.0,995.87,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,165429,2020-12-05 14:36:26:402
-0.3783,-9.5005,1.3647,-1.26,-9.7254,1.0E-4,0.8817,0.2249,1.3647,-0.3374,-0.4767,0.304,0.0,1.74,39.84,-3.9,54.99,82.93,86.83,0.0,995.84,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,165528,2020-12-05 14:36:26:501
0.565,-12.5604,2.1596,-1.3026,-9.7123,0.3795,1.6306,-0.9566,2.1321,0.6657,-0.2403,0.0786,0.0,2.82,39.78,-4.08,61.48,82.27,83.29,0.0,995.87,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,165628,2020-12-05 14:36:26:601
-2.5978,-9.8117,0.2442,-1.0151,-9.7507,0.2533,-2.3871,-0.3125,-1.0195,-0.7393,0.4268,-0.2073,0.0,1.92,39.48,-4.68,76.76,83.88,75.99,0.0,995.88,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,165729,2020-12-05 14:36:26:702
-3.0527,-9.7495,-1.4533,-1.1352,-9.7316,-0.4222,-1.7475,-0.7099,-2.0511,-0.5976,0.2502,-0.09,0.0,1.98,40.56,-3.54,45.0,84.13,87.13,0.0,995.87,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,165829,2020-12-05 14:36:26:802
-2.842,-9.2251,-1.8292,-1.4467,-9.6583,-0.8915,-1.5534,-0.1175,-0.9761,-0.1382,0.792,0.2123,0.0,2.58,40.92,-2.04,33.13,80.86,121.32,0.0,995.89,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,165929,2020-12-05 14:36:26:902
-1.0846,-10.1613,-0.4214,-1.5999,-9.5834,-1.3301,1.2216,-0.475,0.6047,-0.586,0.7016,0.1299,0.0,3.9,41.28,-0.54,35.69,79.06,123.17,0.0,995.88,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,166028,2020-12-05 14:36:27:001
-1.3504,-9.8022,-0.0383,-1.6026,-9.5132,-1.7609,0.0822,-0.3344,1.2629,-0.5316,0.7249,0.1897,0.0,4.5,40.86,1.08,31.57,77.15,133.05,0.0,995.84,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,166129,2020-12-05 14:36:27:102
-0.2682,-10.2044,-0.2729,-1.4643,-9.5084,-1.9016,1.4116,-1.091,1.7699,-0.3062,0.6149,0.161,0.0,5.4,40.68,1.92,25.73,75.74,141.75,0.0,995.85,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,166229,2020-12-05 14:36:27:202
-3.3472,-9.5747,-2.6337,-1.478,-9.5609,-1.6045,-1.0838,-1.084,-0.7778,0.4097,-0.0387,0.1158,0.0,6.42,40.8,4.14,36.29,76.11,142.38,0.0,995.86,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,166329,2020-12-05 14:36:27:302
-1.2594,-9.6585,-1.5898,-1.6662,-9.6104,-1.0171,-0.7592,1.9104,-1.5328,1.1519,0.0071,0.1983,0.0,8.04,40.62,-0.66,68.48,78.52,121.4,0.0,995.85,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,166429,2020-12-05 14:36:27:402
0.771,-9.297,-2.0902,-1.5366,-9.6792,-0.3497,2.442,-0.1523,-2.2882,0.3987,0.1525,-0.5628,0.0,10.08,39.6,-6.36,91.22,79.32,104.79,0.0,995.86,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,166528,2020-12-05 14:36:27:501
-1.3839,-9.3784,-0.1125,-0.9116,-9.7642,0.0084,-0.511,0.4538,0.0917,0.5117,-0.8316,-0.2183,0.0,8.94,39.42,-8.82,109.14,84.25,98.84,0.0,995.85,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,166629,2020-12-05 14:36:27:602
-0.486,-9.4909,1.0918,-0.9853,-9.7569,0.0528,0.3346,0.3469,0.8691,-0.3936,-0.798,0.3058,0.0,7.92,38.94,-11.82,120.01,84.76,82.76,0.0,995.83,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,166729,2020-12-05 14:36:27:702
-0.3807,-9.4119,2.2147,-1.1211,-9.7406,0.1867,0.7585,0.328,2.1319,0.1452,-0.8249,0.0419,0.0,10.38,37.44,-12.54,115.43,83.29,87.74,0.0,995.87,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,166829,2020-12-05 14:36:27:802
-2.2267,-8.957,-0.1173,-0.8033,-9.759,0.5362,-1.4501,0.8074,-0.5901,-0.6507,-0.3716,-0.5189,0.0,9.96,36.18,-16.32,151.27,83.08,54.2,0.0,995.88,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,166929,2020-12-05 14:36:27:902
-2.7774,-9.4741,-2.4613,-0.8023,-9.7733,-0.0922,-1.4627,0.5203,-2.1499,-0.7558,-0.5445,-0.0564,0.0,9.96,38.64,-17.46,117.64,85.34,81.98,0.0,995.86,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,167029,2020-12-05 14:36:28:002
-2.0663,-8.1764,0.0694,-1.172,-9.7094,-0.724,-0.6899,1.7288,1.6607,-0.1028,-0.2812,0.0627,0.0,9.9,40.08,-15.54,71.65,82.37,124.88,0.0,995.86,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,167129,2020-12-05 14:36:28:102
-2.2626,-8.9522,-0.2514,-1.5917,-9.6375,-0.8695,-0.7533,0.6996,0.6061,-0.0625,-0.0406,0.1995,0.0,10.26,40.62,-15.54,73.46,81.21,119.96,0.0,995.87,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,167229,2020-12-05 14:36:28:202
-0.984,-10.2236,-0.8859,-1.7163,-9.5901,-1.1196,0.7573,-0.6549,0.3705,-0.4479,0.3229,0.1464,0.0,11.1,41.1,-15.9,73.11,78.92,118.44,0.0,995.87,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,167329,2020-12-05 14:36:28:302
-1.9058,-8.7846,0.8045,-1.8852,-9.5002,-1.537,-0.0226,0.714,2.3535,-0.1736,0.4139,-0.0021,0.0,12.84,41.64,-14.4,63.46,75.63,130.13,0.0,995.82,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,167429,2020-12-05 14:36:28:402
-1.439,-11.8756,-1.4342,-2.0342,-9.5215,-1.1713,0.5104,-2.3497,-0.1582,0.4519,-0.1939,0.4921,0.0,12.48,42.6,-13.14,65.5,75.93,128.14,0.0,995.83,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,167528,2020-12-05 14:36:28:501
-3.4142,-9.2539,-3.2754,-2.1125,-9.5409,-0.8243,-1.2907,0.2825,-2.4284,0.5692,0.3363,-0.1016,0.0,12.9,41.76,-16.68,77.02,76.23,113.38,0.0,995.84,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,167628,2020-12-05 14:36:28:601
-1.8005,-10.1781,-2.5427,-2.0606,-9.5608,-0.718,0.2601,-0.6173,-1.8247,0.7115,0.4536,-0.0735,0.0,12.06,42.0,-17.16,79.66,76.82,111.17,0.0,995.87,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,167728,2020-12-05 14:36:28:701
-2.2147,-9.2132,0.079,-1.8339,-9.6177,-0.5541,-0.1989,0.2226,0.6905,0.6975,0.6833,-0.0326,0.0,12.66,40.74,-21.6,82.8,78.14,108.88,0.0,995.88,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,167829,2020-12-05 14:36:28:802
-0.103,-9.4909,0.182,-1.7739,-9.6424,-0.2175,1.7284,0.1874,0.4737,0.2729,0.8898,-0.0027,0.0,12.66,39.9,-22.92,85.74,78.73,106.81,0.0,995.88,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,167928,2020-12-05 14:36:28:901
0.316,-9.5795,0.6991,-1.6594,-9.6623,-0.2389,2.1382,0.1881,0.8183,-0.1743,0.1922,0.2288,0.0,14.94,38.76,-23.58,101.11,79.95,96.87,0.0,995.84,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,168029,2020-12-05 14:36:29:002
-1.5323,-10.202,0.7279,-1.5042,-9.6896,-0.1412,0.8051,-0.2515,0.4644,0.2332,0.1525,0.0114,0.0,16.38,38.4,-23.82,103.2,80.39,98.98,0.0,995.85,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,168129,2020-12-05 14:36:29:102
-3.2634,-12.0169,-2.2458,-1.4182,-9.7029,0.1162,-1.5244,-0.5351,-1.1673,0.1306,0.8947,-0.1328,0.0,16.74,37.68,-24.72,120.7,81.47,83.93,0.0,995.86,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,168229,2020-12-05 14:36:29:202
-1.257,-8.2483,-0.3663,-1.4793,-9.6941,-0.074,-0.2326,1.5943,-0.855,0.2705,1.4628,-0.0021,0.0,20.28,38.1,-24.54,115.35,81.62,91.55,0.0,995.86,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,168329,2020-12-05 14:36:29:302
-2.672,-8.55,0.3544,-1.6944,-9.6471,-0.4831,-1.0974,0.9774,0.6627,0.078,1.7322,0.0896,0.0,24.54,38.52,-24.18,117.8,80.9,98.91,0.0,995.85,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,168429,2020-12-05 14:36:29:402
-2.6457,-9.0528,-0.0096,-1.8852,-9.5985,-0.6965,-0.4037,0.7038,1.1897,0.0524,1.9539,0.1812,0.0,30.72,38.04,-18.84,116.48,78.17,110.28,0.0,995.88,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,168529,2020-12-05 14:36:29:502
-1.0247,-10.3265,-0.6225,-1.8873,-9.5914,-0.7824,1.0541,-0.8739,0.3059,0.1874,1.6161,0.0951,0.0,33.36,37.14,-14.34,121.0,77.8,111.88,0.0,995.87,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,168629,2020-12-05 14:36:29:602
-1.6712,-10.5707,-0.079,-1.8572,-9.5794,-0.9774,-0.1133,-1.1469,0.8936,-0.1052,1.6277,0.2362,0.0,35.64,37.2,-11.04,127.3,77.99,115.6,0.0,995.84,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,168728,2020-12-05 14:36:29:701
-0.1532,-9.3903,-0.3472,-1.7943,-9.5571,-1.27,1.7321,0.2218,0.8869,-0.2628,1.5587,0.0896,0.0,37.62,37.02,-5.76,128.01,77.03,122.35,0.0,995.85,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,168829,2020-12-05 14:36:29:802
-1.5491,-12.1366,-1.4988,-1.3702,-9.5884,-1.5344,0.3718,-2.6607,0.9574,-0.3575,1.2276,0.0401,0.0,39.72,37.62,-1.14,123.81,77.38,131.9,0.0,995.87,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,168929,2020-12-05 14:36:29:902
-2.8205,-7.0559,-1.8101,-1.4442,-9.6053,-1.3499,-1.065,1.891,-1.2072,0.4268,0.2313,0.1684,0.0,43.44,37.74,0.06,125.86,78.2,135.04,0.0,995.87,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,169029,2020-12-05 14:36:30:002
0.7326,-11.0232,-3.0335,-1.4906,-9.6762,-0.5658,1.8401,-0.9568,-3.3129,0.6718,0.0242,-0.1352,0.0,43.62,37.26,-3.84,128.84,78.55,130.24,0.0,995.87,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,169129,2020-12-05 14:36:30:102
-1.7861,-8.538,-0.2825,-1.1781,-9.7265,-0.4214,-0.632,0.7503,-0.182,0.7292,-0.3698,-0.1591,0.0,40.98,37.8,-9.3,136.56,81.96,115.76,0.0,995.88,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,169228,2020-12-05 14:36:30:201
-0.1987,-9.7208,-0.0886,-1.0344,-9.7508,0.149,0.8883,-0.0777,-0.5392,0.3884,-0.7858,-0.277,0.0,37.26,36.96,-16.44,147.09,83.13,99.64,0.0,995.88,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,169328,2020-12-05 14:36:30:301
-1.3576,-9.2563,0.498,-0.7986,-9.7701,0.2792,-0.6117,0.339,0.0943,-0.2097,-0.9868,0.0676,0.0,30.9,36.66,-22.2,162.39,85.05,70.73,0.0,995.87,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,169429,2020-12-05 14:36:30:402
-0.6201,-9.7423,0.5483,-0.893,-9.7646,0.1553,0.2994,-0.1372,0.3864,-0.3667,-0.886,0.1928,0.0,25.74,36.48,-23.46,148.73,84.91,76.93,0.0,995.89,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,169529,2020-12-05 14:36:30:502
-0.9505,-13.281,0.328,-1.0989,-9.7436,0.1593,0.1484,-3.5375,0.1687,0.1495,-0.6643,0.238,0.0,18.84,35.58,-20.4,135.65,83.5,81.75,0.0,995.9,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,169629,2020-12-05 14:36:30:602
-2.0016,-10.4199,0.6848,-1.0116,-9.7532,-0.1458,-1.2989,0.1737,0.4642,-0.5518,-0.8316,0.0089,0.0,16.2,35.22,-17.52,136.84,83.8,80.52,0.0,995.89,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,169729,2020-12-05 14:36:30:702
-2.1908,-8.9163,-1.6113,-1.1346,-9.7194,-0.645,-1.037,0.7648,-1.3351,-1.0203,-1.3405,0.1128,0.0,14.7,36.0,-14.82,102.75,83.36,111.07,0.0,995.88,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,169829,2020-12-05 14:36:30:802
-3.6608,-9.2563,-0.6656,-1.5197,-9.6255,-1.1002,-2.1412,0.3692,0.4346,-0.3404,-1.0784,0.1018,0.0,13.5,37.56,-12.06,78.74,80.08,130.71,0.0,995.91,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,169928,2020-12-05 14:36:30:901
-2.1237,-9.218,-0.8691,-1.8352,-9.5531,-1.2409,-0.1281,0.2538,0.2425,-0.5218,-0.8567,-0.0363,0.0,11.46,38.1,-9.72,72.16,77.46,123.29,0.0,995.88,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,170029,2020-12-05 14:36:31:002
-2.2003,-9.4143,0.103,-1.9707,-9.4835,-1.5329,-0.2296,0.0692,1.6359,-0.44,-0.5842,-0.098,0.0,11.52,38.52,-7.2,70.7,75.71,127.03,0.0,995.84,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,170129,2020-12-05 14:36:31:102
-0.8595,-10.0224,-1.0128,-1.8569,-9.4858,-1.6555,0.9974,-0.5366,0.6427,-0.374,-0.5989,-0.3283,0.0,12.66,39.18,-4.86,74.04,75.11,129.9,0.0,995.84,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,170228,2020-12-05 14:36:31:201
-4.0679,-9.9458,-0.4932,-1.6218,-9.5424,-1.5754,-2.446,-0.4034,1.0822,0.3541,-0.7088,-0.3252,0.0,11.34,40.44,-4.14,66.72,75.69,133.97,0.0,995.85,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,170329,2020-12-05 14:36:31:302
-1.3264,-8.2124,-0.3304,-1.6457,-9.6368,-0.7701,0.3192,1.4245,0.4397,1.5007,-0.9892,-0.2427,0.0,10.8,42.12,-5.88,75.25,78.39,124.76,0.0,995.85,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,170428,2020-12-05 14:36:31:401
-0.5483,-11.9115,-2.6529,-1.449,-9.6958,0.2472,1.4586,-3.1064,-3.6231,0.1281,-1.5244,-0.3912,0.0,8.52,42.18,-10.5,116.38,81.38,80.32,0.0,995.87,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,170528,2020-12-05 14:36:31:501
-1.336,-9.5963,0.2993,-0.8809,-9.7493,0.5871,-0.4551,0.1531,-0.2878,0.2179,-1.4523,-0.2831,0.0,3.96,42.24,-13.86,115.93,83.2,69.93,0.0,995.89,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,170628,2020-12-05 14:36:31:601
0.6872,-9.8093,1.4629,-0.9257,-9.7503,0.4949,1.6128,-0.059,0.968,-0.3367,-2.2201,0.1323,0.0,2.04,42.6,-13.86,111.47,83.87,58.88,0.0,995.89,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,170729,2020-12-05 14:36:31:702
-1.4222,-9.953,0.3998,-0.7894,-9.7669,0.3939,-0.6328,-0.1861,0.0059,-0.7356,-2.4474,0.2514,0.0,-1.14,44.16,-10.02,100.06,84.46,59.88,0.0,995.89,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,170828,2020-12-05 14:36:31:801
-3.3903,-9.4239,0.1197,-1.4147,-9.699,-0.3121,-2.4736,0.1028,0.1948,-0.8535,-1.7192,0.4182,0.0,-2.1,45.36,-6.84,39.87,83.15,96.07,0.0,995.9,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,170928,2020-12-05 14:36:31:901
-1.9058,-10.0272,-0.3759,-1.8864,-9.6106,-0.4987,-0.0194,-0.4167,0.1228,-0.7863,-2.0686,0.1616,0.0,-1.26,46.5,-3.66,20.02,80.1,103.99,0.0,995.89,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,171029,2020-12-05 14:36:32:002
-2.9881,-9.4454,1.0966,-2.1512,-9.5476,-0.6206,-0.6597,0.3776,1.8202,-0.3764,-1.8451,0.0462,0.0,-1.26,46.56,0.24,358.64,76.8,106.09,0.0,995.88,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,171129,2020-12-05 14:36:32:102
-3.0575,-9.5412,0.1125,-2.4362,-9.4933,-0.3353,-0.6213,-0.0479,0.4478,-0.3752,-1.3399,0.0633,0.0,-1.62,47.28,1.92,354.15,76.24,100.48,0.0,995.87,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,171229,2020-12-05 14:36:32:202
-3.1365,-9.455,0.3759,-2.5194,-9.4706,-0.3613,-0.6171,0.0156,0.7372,-0.4534,-1.1975,-0.0546,0.0,-0.72,48.06,3.78,342.21,75.1,97.81,0.0,995.85,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,171329,2020-12-05 14:36:32:302
-3.2011,-9.2826,0.5148,-2.5147,-9.4678,-0.454,-0.7152,0.123,0.94,-0.4992,-0.8988,-0.1853,0.0,-1.92,48.0,5.7,338.23,74.89,98.5,0.0,995.83,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,171429,2020-12-05 14:36:32:402
-2.909,-8.9977,0.4597,-2.4496,-9.4804,-0.5393,-0.4595,0.4828,0.999,-0.4186,-0.8103,-0.3051,0.0,-2.16,48.3,9.42,323.54,75.0,102.18,0.0,995.83,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,171528,2020-12-05 14:36:32:501
-3.4166,-9.4334,-0.8572,-2.3484,-9.5111,-0.4399,-1.0682,0.0777,-0.4172,0.191,-0.8689,-0.1242,0.0,-3.12,47.46,11.88,317.14,75.46,102.8,0.0,995.83,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,171628,2020-12-05 14:36:32:601
-1.0128,-10.36,-2.2315,-2.1599,-9.5654,-0.0897,1.1471,-0.7946,-2.1417,0.1965,-0.9562,-0.5237,0.0,-3.24,47.7,11.82,319.23,76.47,94.83,0.0,995.83,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,171729,2020-12-05 14:36:32:702
-1.1828,-10.6497,-1.0583,-1.5241,-9.6822,0.3185,0.4563,-0.6802,-1.3528,0.4983,-0.8652,-0.4712,0.0,-4.5,47.82,9.54,324.53,79.92,83.91,0.0,995.83,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,171828,2020-12-05 14:36:32:801
-1.1157,-9.0719,0.1006,-1.1793,-9.7315,0.2795,0.0635,0.6595,-0.1789,-0.1022,-0.9923,-0.2092,0.0,-6.12,47.82,10.26,330.96,82.37,75.2,0.0,995.85,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,171928,2020-12-05 14:36:32:901
-1.4366,-9.3856,0.237,-1.0089,-9.7432,0.4708,-0.4396,0.4965,-0.0638,0.2711,-0.6734,-0.1432,0.0,-6.12,48.0,10.44,326.84,83.25,75.86,0.0,995.87,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,172029,2020-12-05 14:36:33:002
-0.8859,-9.3856,0.7494,-1.0444,-9.7388,0.4854,0.113,0.437,0.1802,-0.2995,-0.6313,0.1818,0.0,-5.82,48.42,10.08,339.32,83.29,61.29,0.0,995.89,0.0,55.701344,13.169379,239.35,NaN,,,50.0,,0 / 0,172129,2020-12-05 14:36:33:102
