ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8253,2020-12-03 18:29:24:219
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8253,2020-12-03 18:29:24:219
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8254,2020-12-03 18:29:24:220
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8254,2020-12-03 18:29:24:220
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8254,2020-12-03 18:29:24:220
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8254,2020-12-03 18:29:24:220
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8254,2020-12-03 18:29:24:220
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8254,2020-12-03 18:29:24:220
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8254,2020-12-03 18:29:24:220
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8255,2020-12-03 18:29:24:221
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8255,2020-12-03 18:29:24:221
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8255,2020-12-03 18:29:24:221
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8255,2020-12-03 18:29:24:221
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8255,2020-12-03 18:29:24:221
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8255,2020-12-03 18:29:24:221
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8255,2020-12-03 18:29:24:221
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8256,2020-12-03 18:29:24:222
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8256,2020-12-03 18:29:24:222
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8256,2020-12-03 18:29:24:222
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8256,2020-12-03 18:29:24:222
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8256,2020-12-03 18:29:24:222
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8256,2020-12-03 18:29:24:222
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8256,2020-12-03 18:29:24:222
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8257,2020-12-03 18:29:24:223
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8257,2020-12-03 18:29:24:223
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8257,2020-12-03 18:29:24:223
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8257,2020-12-03 18:29:24:223
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8257,2020-12-03 18:29:24:223
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8257,2020-12-03 18:29:24:223
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8257,2020-12-03 18:29:24:223
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8258,2020-12-03 18:29:24:224
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8258,2020-12-03 18:29:24:224
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8258,2020-12-03 18:29:24:224
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8258,2020-12-03 18:29:24:224
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8258,2020-12-03 18:29:24:224
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8258,2020-12-03 18:29:24:224
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8258,2020-12-03 18:29:24:224
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8259,2020-12-03 18:29:24:225
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8259,2020-12-03 18:29:24:225
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8259,2020-12-03 18:29:24:225
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8259,2020-12-03 18:29:24:225
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8260,2020-12-03 18:29:24:226
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8260,2020-12-03 18:29:24:226
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8260,2020-12-03 18:29:24:226
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8261,2020-12-03 18:29:24:227
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8261,2020-12-03 18:29:24:227
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8261,2020-12-03 18:29:24:227
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8261,2020-12-03 18:29:24:227
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8261,2020-12-03 18:29:24:227
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8261,2020-12-03 18:29:24:227
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8261,2020-12-03 18:29:24:227
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8262,2020-12-03 18:29:24:228
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8262,2020-12-03 18:29:24:228
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8262,2020-12-03 18:29:24:228
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8262,2020-12-03 18:29:24:228
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8262,2020-12-03 18:29:24:228
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8262,2020-12-03 18:29:24:228
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8262,2020-12-03 18:29:24:228
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8263,2020-12-03 18:29:24:229
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8263,2020-12-03 18:29:24:229
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8263,2020-12-03 18:29:24:229
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8263,2020-12-03 18:29:24:229
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8263,2020-12-03 18:29:24:229
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8263,2020-12-03 18:29:24:229
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8264,2020-12-03 18:29:24:230
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8264,2020-12-03 18:29:24:230
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8264,2020-12-03 18:29:24:230
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8264,2020-12-03 18:29:24:230
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8264,2020-12-03 18:29:24:230
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8264,2020-12-03 18:29:24:230
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8264,2020-12-03 18:29:24:230
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8265,2020-12-03 18:29:24:231
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8265,2020-12-03 18:29:24:231
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8265,2020-12-03 18:29:24:231
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8265,2020-12-03 18:29:24:231
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8265,2020-12-03 18:29:24:231
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8265,2020-12-03 18:29:24:231
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8265,2020-12-03 18:29:24:231
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8265,2020-12-03 18:29:24:231
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8266,2020-12-03 18:29:24:232
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8266,2020-12-03 18:29:24:232
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8266,2020-12-03 18:29:24:232
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8266,2020-12-03 18:29:24:232
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8266,2020-12-03 18:29:24:232
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8266,2020-12-03 18:29:24:232
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8266,2020-12-03 18:29:24:232
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8267,2020-12-03 18:29:24:233
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8267,2020-12-03 18:29:24:233
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8267,2020-12-03 18:29:24:233
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8267,2020-12-03 18:29:24:233
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8267,2020-12-03 18:29:24:233
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8267,2020-12-03 18:29:24:233
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8267,2020-12-03 18:29:24:233
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8268,2020-12-03 18:29:24:234
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8268,2020-12-03 18:29:24:234
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8268,2020-12-03 18:29:24:234
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8268,2020-12-03 18:29:24:234
-0.5369,-11.2374,0.3446,0.413,-9.6584,-1.6474,-0.1776,-1.1288,2.0887,-0.4713,-0.9841,-0.0184,0.0,-16.75,42.94,-0.69,266.41,83.14,-155.37,0.0,,,,NaN,,,,0 / 0,8268,2020-12-03 18:29:24:234
