ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-3.1341,-10.2858,-0.4908,-2.1259,-9.538,-0.8228,-1.0483,-0.744,0.3884,-0.3978,-0.3093,-0.3124,0.0,16.14,40.14,-1.62,122.96,75.98,108.12,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,56441,2020-12-05 14:44:19:114
-1.0511,-9.1844,-0.0934,-1.9605,-9.562,-0.9458,0.9482,0.3695,0.8524,-0.1193,-0.1572,-0.3448,0.0,15.54,40.68,-0.06,124.82,76.59,113.23,0.0,995.68,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,56541,2020-12-05 14:44:19:214
-0.1437,-9.85,0.5052,-1.5948,-9.6475,-0.7426,1.4894,-0.2126,1.2942,0.2253,-0.3765,-0.3069,0.0,14.28,41.58,-1.44,116.55,78.75,116.9,0.0,995.68,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,56641,2020-12-05 14:44:19:314
-0.2131,-10.7216,-0.1484,-1.029,-9.752,-0.095,2.0801,-0.3686,0.4637,0.3352,-0.8365,-0.4059,0.0,13.26,41.94,-3.3,140.59,82.34,104.67,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,56742,2020-12-05 14:44:19:415
-0.0407,-8.6505,0.996,-0.6038,-9.7851,0.2395,0.6278,1.058,0.6943,0.2088,-0.7174,-0.1297,0.0,10.5,42.24,-5.28,166.53,86.06,75.81,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,56842,2020-12-05 14:44:19:515
1.6281,-10.1852,0.5746,-0.3695,-9.7779,0.6527,1.8563,-0.4145,-0.0398,0.3279,-0.8518,-0.1578,0.0,10.74,42.6,-5.52,192.33,86.09,56.15,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,56942,2020-12-05 14:44:19:615
0.6608,-9.874,0.7949,-0.1456,-9.7667,0.8726,0.8109,-0.1097,-0.1027,0.2424,-1.2843,0.3107,0.0,9.6,42.0,-8.28,236.26,84.82,9.47,0.0,995.73,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,57041,2020-12-05 14:44:19:714
-3.103,-12.6537,-1.008,-0.3951,-9.7493,0.9819,-2.837,-8.0238,-0.5747,-0.5628,-1.3063,0.0706,0.0,12.12,41.52,-9.42,228.5,83.78,14.4,0.0,995.74,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,57141,2020-12-05 14:44:19:814
-2.9186,-8.3991,0.0096,-0.5842,-9.7817,0.3843,-2.2686,1.3812,-0.2944,-0.9122,-1.5317,0.6106,0.0,12.06,41.88,-9.06,203.25,85.58,34.83,0.0,995.73,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,57241,2020-12-05 14:44:19:914
-2.028,-8.0783,1.5682,-1.2618,-9.725,-0.0495,-0.6686,1.0937,1.0808,-0.1901,-1.0393,0.1109,0.0,14.7,42.3,-5.88,156.09,85.23,79.9,0.0,995.74,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,57342,2020-12-05 14:44:20:015
-2.8636,-8.7319,0.8859,-1.7885,-9.6417,-0.0942,-1.8646,1.0936,0.6231,-0.3093,-1.1053,0.1274,0.0,14.94,42.3,-6.54,135.76,80.4,91.53,0.0,995.74,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,57442,2020-12-05 14:44:20:115
-2.2482,-9.6705,-0.4022,-2.0217,-9.5959,-0.0332,-0.6844,0.2706,-0.3382,-0.2885,-1.0491,0.0059,0.0,15.84,42.12,-6.36,130.52,78.77,92.15,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,57542,2020-12-05 14:44:20:215
-1.7646,-9.4095,-0.3544,-1.9854,-9.6027,-0.1274,-0.3068,0.4181,-0.2338,-0.4174,-1.2256,-0.1444,0.0,15.48,41.46,-7.74,124.32,78.13,92.45,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,57642,2020-12-05 14:44:20:315
-3.7375,-9.6561,0.5267,-1.8767,-9.6211,-0.287,-1.5399,0.0682,0.6411,-0.2934,-0.9446,-0.2586,0.0,13.98,41.16,-9.24,121.54,78.49,95.28,0.0,995.67,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,57742,2020-12-05 14:44:20:415
-2.0423,-9.9291,-0.3136,-1.9803,-9.6035,-0.1461,-0.3418,-0.4149,-0.0816,0.067,-0.5903,0.0236,0.0,13.5,40.92,-9.36,114.26,78.5,95.47,0.0,995.68,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,57842,2020-12-05 14:44:20:515
-2.1429,-9.6992,0.8619,-1.9015,-9.6205,0.0289,-0.4328,0.0659,0.6622,0.3205,-0.0882,-0.2195,0.0,14.58,40.02,-11.46,108.6,78.3,92.66,0.0,995.68,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,57942,2020-12-05 14:44:20:615
1.5228,-10.5348,1.6281,-1.6562,-9.6569,0.4128,2.9384,-0.9302,0.6267,0.2839,-0.2538,-0.2757,0.0,12.48,38.88,-13.08,120.57,79.48,81.18,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,58042,2020-12-05 14:44:20:715
-1.4797,-9.0958,-0.0503,-1.0002,-9.7361,0.6141,-0.467,0.425,-0.6647,-0.0564,-0.1469,-0.3771,0.0,11.22,38.58,-15.0,144.06,81.63,64.28,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,58142,2020-12-05 14:44:20:815
1.0343,-9.5388,0.984,-0.7719,-9.7562,0.6258,1.3548,0.3533,0.5473,0.2839,0.3467,-0.2892,0.0,10.5,39.0,-16.44,152.93,84.06,56.02,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,58242,2020-12-05 14:44:20:915
-0.0287,-10.2499,-0.1101,-0.5078,-9.7671,0.7181,0.6423,-0.422,-0.3844,-0.1669,0.4194,0.1354,0.0,10.2,38.82,-17.4,166.44,84.3,43.83,0.0,995.73,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,58342,2020-12-05 14:44:21:015
1.439,-8.945,0.7614,-0.716,-9.7632,0.58,2.3022,1.1755,0.0103,0.2356,0.2637,0.5196,0.0,10.5,39.24,-16.86,157.35,85.05,51.81,0.0,995.73,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,58441,2020-12-05 14:44:21:114
-1.7143,-10.0344,-0.0335,-0.7779,-9.7581,0.5873,-2.5086,-0.2041,-1.7051,-0.2518,0.2453,0.045,0.0,10.08,40.68,-17.34,155.52,84.09,48.78,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,58542,2020-12-05 14:44:21:215
-4.1493,-8.5021,0.0383,-0.989,-9.7522,0.2959,-3.2698,0.6467,-0.1944,-0.3312,0.1274,0.464,0.0,9.18,42.66,-17.28,141.03,84.6,59.48,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,58642,2020-12-05 14:44:21:315
-3.3352,-8.9474,-0.2849,-1.6196,-9.6714,0.1038,-1.4184,1.0092,-0.2963,-0.0307,0.0957,0.1849,0.0,7.5,45.72,-13.62,100.47,81.61,85.46,0.0,995.67,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,58741,2020-12-05 14:44:21:414
-2.5571,-9.5268,-0.1437,-2.1202,-9.5747,0.006,-0.513,-0.0259,-0.1144,-0.1058,-0.145,0.2246,0.0,6.78,47.82,-11.94,76.23,78.06,89.18,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,58842,2020-12-05 14:44:21:515
-2.6744,-9.2994,0.0862,-2.2856,-9.5361,-0.0905,-0.3354,0.2521,0.1898,-0.1987,-0.3045,0.0156,0.0,6.3,48.78,-10.44,61.08,76.75,91.16,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,58942,2020-12-05 14:44:21:615
-2.9306,-8.6314,-0.6273,-2.1455,-9.5676,-0.166,-0.6874,0.8397,-0.4384,0.0053,0.1433,-0.36,0.0,3.84,51.42,-7.74,48.71,76.49,93.16,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,59042,2020-12-05 14:44:21:715
-1.2426,-9.534,-0.1939,-1.9768,-9.6044,-0.1334,0.4862,-0.5344,-0.0765,0.0542,-0.258,0.0205,0.0,2.28,51.9,-6.84,37.71,78.24,94.96,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,59141,2020-12-05 14:44:21:814
-2.028,-9.8022,0.182,-1.7863,-9.6426,0.001,0.6201,-0.0487,0.4982,0.37,0.1232,-0.3991,0.0,2.4,53.28,-6.24,37.98,79.5,89.97,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,59241,2020-12-05 14:44:21:914
1.415,-9.7567,1.0942,-1.5351,-9.6811,0.3007,2.2827,-0.2687,0.6261,0.2466,-0.0656,-0.3338,0.0,1.5,53.76,-7.2,47.98,80.36,82.45,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,59342,2020-12-05 14:44:22:015
-0.0287,-8.9785,0.3352,-1.0367,-9.7397,0.4831,0.8777,0.6058,-0.1332,-0.0221,-0.3417,-0.1285,0.0,-0.36,55.8,-6.36,50.85,82.97,66.44,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,59441,2020-12-05 14:44:22:114
0.1149,-9.5244,0.601,-0.7672,-9.7599,0.5704,1.0092,0.3896,0.0971,0.2289,-0.1365,-0.2116,0.0,-0.36,59.82,-4.32,37.78,83.66,63.03,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,59541,2020-12-05 14:44:22:214
0.7781,-9.862,0.1868,-0.6121,-9.7624,0.7003,1.2629,-0.135,-0.5338,0.0457,-0.1872,0.0914,0.0,0.24,65.58,-2.88,26.21,84.56,41.16,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,59641,2020-12-05 14:44:22:314
0.826,-9.6968,0.5124,-0.6501,-9.7569,0.7414,1.2654,-0.0452,-0.2529,0.0524,-0.1224,0.3339,0.0,2.46,73.02,-2.22,15.82,84.52,39.07,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,59742,2020-12-05 14:44:22:415
-1.5898,-10.6234,0.0934,-0.8354,-9.7438,0.7287,-1.5469,-1.9547,-0.4917,-0.4705,0.4457,0.045,0.0,8.1,84.84,1.02,309.66,83.18,42.59,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,59842,2020-12-05 14:44:22:515
-3.2035,-9.3209,-0.2179,-0.9819,-9.7473,0.4431,-2.2216,0.4264,-0.661,-0.44,0.1317,0.4707,0.0,9.0,91.86,19.14,302.51,83.97,57.77,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,59942,2020-12-05 14:44:22:615
-3.1269,-9.1629,0.3017,-1.703,-9.6576,-0.0073,-1.4239,0.4947,0.309,-0.0747,0.0957,0.2466,0.0,23.4,87.66,39.66,256.6,81.05,90.64,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,60042,2020-12-05 14:44:22:715
-3.1317,-8.4973,0.0527,-2.1386,-9.5696,-0.1378,-1.2397,1.0029,0.1139,-0.2262,0.0749,0.2508,0.0,29.76,79.38,33.12,249.42,78.29,91.77,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,60142,2020-12-05 14:44:22:815
-3.1748,-9.6393,-0.7039,-2.3976,-9.5069,-0.201,-0.7772,-0.1325,-0.5029,-0.1999,-0.0406,0.0835,0.0,31.68,74.04,29.22,240.06,75.8,94.79,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,60242,2020-12-05 14:44:22:915
-1.6473,-9.5412,-1.2402,-2.4451,-9.4907,-0.3448,0.7978,-0.0505,-0.8955,-0.1022,-0.1878,-0.1841,0.0,31.2,70.98,26.22,235.82,75.26,96.97,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,60342,2020-12-05 14:44:23:015
-2.4158,-9.2299,-0.4836,-2.1815,-9.5443,-0.5639,-0.2343,0.3143,0.0802,-0.3587,-0.4419,-0.2996,0.0,30.42,69.96,23.76,221.1,76.72,104.49,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,60442,2020-12-05 14:44:23:115
-1.1876,-9.1102,-0.4477,-2.1312,-9.5581,-0.5192,0.8264,0.424,0.3109,0.1049,-0.8732,-0.1102,0.0,31.14,70.32,21.96,214.97,76.95,106.0,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,60542,2020-12-05 14:44:23:215
-0.3472,-10.3959,0.4405,-1.8514,-9.6275,-0.2297,1.5042,-0.7684,0.6702,0.1348,-0.7522,-0.2366,0.0,28.62,71.46,16.5,214.27,78.36,100.64,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,60641,2020-12-05 14:44:23:314
-0.0239,-10.5659,0.6488,-1.429,-9.7009,0.1461,1.4051,-0.8651,0.5027,0.1055,-0.963,-0.4107,0.0,24.84,72.48,9.12,218.27,80.73,87.66,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,60741,2020-12-05 14:44:23:414
-1.3911,-9.4957,-0.3352,-1.0856,-9.7417,0.3024,-0.2911,-0.1156,-0.6257,-0.1926,-1.0314,-0.0601,0.0,15.72,70.62,1.14,218.31,82.4,80.13,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,60841,2020-12-05 14:44:23:514
-0.6848,-9.9841,-0.158,-1.1526,-9.7359,0.2341,0.3601,-0.1669,-0.191,-0.0246,-0.6319,0.1787,0.0,11.52,66.66,-2.64,172.19,83.4,78.87,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,60942,2020-12-05 14:44:23:615
0.51,-9.4885,-0.1676,-1.3683,-9.709,0.18,2.1033,0.3163,-0.2088,0.0017,-0.7595,0.5233,0.0,9.3,64.92,-5.16,127.18,82.71,79.14,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,61042,2020-12-05 14:44:23:715
-2.6744,-9.4358,-0.2897,-1.6539,-9.6658,0.0859,-1.0205,0.23,-0.3756,-0.371,-0.6209,0.2545,0.0,9.3,63.12,-6.3,75.07,80.28,87.03,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,61142,2020-12-05 14:44:23:815
-3.3999,-9.4239,-0.0168,-1.9845,-9.6031,-0.1095,-1.4154,0.1793,0.0928,-0.2873,-0.6484,0.3516,0.0,8.4,61.56,-5.94,67.96,79.55,90.91,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,61242,2020-12-05 14:44:23:915
-4.0822,-8.684,0.1652,-2.3753,-9.512,-0.2241,-1.707,0.8279,0.3893,-0.2769,-0.5158,0.2698,0.0,9.48,61.68,-5.94,44.5,75.92,95.39,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,61341,2020-12-05 14:44:24:014
-2.8588,-9.1725,0.3927,-2.7212,-9.4191,-0.215,-0.1376,0.2466,0.6077,-0.0997,-0.5543,0.0279,0.0,10.98,62.28,-5.04,43.11,74.29,95.41,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,61441,2020-12-05 14:44:24:114
-2.6553,-10.0129,0.0958,-2.7404,-9.4153,-0.1106,0.0852,-0.5976,0.2064,-0.1669,-0.8512,-0.1071,0.0,10.68,62.64,-5.58,41.1,73.63,92.88,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,61542,2020-12-05 14:44:24:215
-2.9162,-9.115,1.0391,-2.6098,-9.4519,-0.1452,-0.3064,0.3369,1.1843,-0.4064,-1.1499,-0.1908,0.0,9.24,63.48,-5.04,34.19,74.01,92.27,0.0,995.68,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,61641,2020-12-05 14:44:24:314
-3.6034,-8.9402,0.6488,-2.4638,-9.4915,-0.1012,-1.1395,0.5513,0.7501,-0.4235,-1.2256,-0.3246,0.0,6.18,63.66,-3.54,22.1,75.44,92.35,0.0,995.66,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,61741,2020-12-05 14:44:24:414
-3.7375,-9.4382,0.7039,-2.1707,-9.5634,-0.0018,-1.662,0.3719,0.8785,-0.3447,-0.9978,-0.4932,0.0,2.64,63.48,-1.68,14.2,76.21,91.62,0.0,995.65,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,61841,2020-12-05 14:44:24:514
-2.0351,-9.941,0.2897,-2.1324,-9.572,0.0295,-0.3433,-0.3595,0.2123,-0.2842,-0.8506,-0.0015,0.0,-0.12,62.34,0.36,0.0,77.63,89.44,0.0,995.63,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,61941,2020-12-05 14:44:24:614
-0.7135,-9.8907,-2.1692,-2.0114,-9.5973,-0.1232,1.2459,-0.2831,-2.0138,-0.3135,-0.7541,-0.3991,0.0,-0.48,60.96,3.3,352.17,77.21,91.02,0.0,995.63,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,62042,2020-12-05 14:44:24:715
0.4741,-10.2259,-0.5291,-1.4776,-9.6851,-0.4295,1.7609,-0.3272,-0.3443,0.0347,-0.5537,-0.4095,0.0,-2.94,60.54,6.66,324.22,80.97,106.21,0.0,995.63,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,62141,2020-12-05 14:44:24:814
-1.1277,-8.514,-0.1461,-1.0831,-9.7237,-0.6689,-0.1091,0.5683,0.023,-0.4418,-1.0961,-0.0106,0.0,-6.12,59.4,7.86,317.46,82.69,112.05,0.0,995.63,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,62241,2020-12-05 14:44:24:914
-0.7374,-8.095,0.522,-1.1214,-9.7318,-0.4526,-0.0982,1.4828,1.2935,0.461,-0.7962,-0.0589,0.0,-4.74,58.56,9.6,304.95,82.54,121.7,0.0,995.65,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,62342,2020-12-05 14:44:25:015
0.7542,-10.1733,-0.7374,-1.2149,-9.7306,-0.0999,0.9827,1.4488,-0.185,0.4293,-1.1096,0.1757,0.0,-4.86,58.92,8.52,318.01,83.05,98.58,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,62442,2020-12-05 14:44:25:115
-0.5291,-10.0512,2.162,-0.8904,-9.7645,-0.176,0.3612,-0.2866,2.338,-0.3844,-0.7253,-0.0619,0.0,-6.78,57.84,8.04,331.54,84.79,85.05,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,62541,2020-12-05 14:44:25:214
0.1293,-9.6753,0.6896,-0.9844,-9.7566,-0.0983,0.4864,0.1651,0.2348,-0.2531,-0.3246,0.1494,0.0,-7.38,57.24,9.42,320.42,84.67,94.56,0.0,995.73,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,62641,2020-12-05 14:44:25:314
-2.5092,-10.0775,-0.431,-0.9919,-9.7544,-0.1943,-1.491,-0.1675,-0.1816,-0.3655,-0.0326,-0.0742,0.0,-7.2,57.0,9.96,316.33,83.98,97.97,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,62742,2020-12-05 14:44:25:415
-1.7526,-9.0025,0.1556,-1.0958,-9.7263,-0.6069,-0.7406,0.7932,0.9302,-0.3398,0.5825,-0.0864,0.0,-7.68,56.34,12.36,300.6,82.96,117.21,0.0,995.65,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,62841,2020-12-05 14:44:25:514
-2.1261,-13.8245,-4.0511,-1.1504,-9.7086,-0.7675,-0.9757,-4.1159,-3.2836,-0.0582,0.0303,0.1366,0.0,-8.7,57.42,13.02,298.67,82.37,122.43,0.0,995.65,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,62941,2020-12-05 14:44:25:614
-2.2698,-9.1773,-2.6888,-1.3393,-9.6496,-1.1235,-1.2633,0.0677,-1.1127,-0.4534,0.1916,0.2374,0.0,-6.06,56.22,14.34,291.19,79.73,129.99,0.0,995.68,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,63042,2020-12-05 14:44:25:715
-1.2283,-7.2235,-2.3703,-1.6127,-9.4939,-1.8535,0.6765,1.8274,-0.9741,-0.4436,0.2508,0.1128,0.0,-2.82,54.72,16.62,291.26,76.86,135.59,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,63141,2020-12-05 14:44:25:814
-2.0471,-9.0647,-3.6297,-1.5577,-9.4519,-2.0989,-0.4894,0.3872,-1.5308,0.3541,0.5624,0.0975,0.0,-1.02,53.4,17.82,273.98,74.44,143.77,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,63242,2020-12-05 14:44:25:915
0.0311,-9.0599,-3.4573,-1.536,-9.4349,-2.1893,1.4992,0.3507,-0.7178,0.056,0.6693,0.004,0.0,0.36,53.76,16.08,283.02,74.17,144.95,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,63342,2020-12-05 14:44:26:015
-1.3049,-7.4917,-1.9753,-1.265,-9.435,-2.3561,-0.2147,1.7278,-0.1603,0.1611,0.8397,0.2252,0.0,-0.06,53.58,15.66,287.52,74.2,150.62,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,63441,2020-12-05 14:44:26:114
-0.2562,-8.6457,-0.1844,-1.4532,-9.4626,-2.1254,1.2569,1.3652,2.0991,0.8074,0.4463,0.5618,0.0,1.26,54.12,15.9,286.3,74.13,151.32,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,63541,2020-12-05 14:44:26:214
-1.0487,-12.0432,-4.3983,-1.7572,-9.5686,-1.2347,1.1874,-0.3006,-1.9999,0.3615,0.2368,0.158,0.0,2.46,55.74,10.98,302.68,76.59,131.55,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,63642,2020-12-05 14:44:26:315
-1.8627,-10.6761,-0.51,-1.415,-9.6452,-1.067,-0.2036,-0.6526,1.055,0.7384,0.5532,-0.2586,0.0,3.78,56.52,9.0,311.06,77.38,129.15,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,63742,2020-12-05 14:44:26:415
-1.5802,-9.3616,1.4222,-1.2148,-9.695,-0.8379,-0.6336,0.0173,2.1308,0.1465,0.5874,-0.0827,0.0,-0.24,56.76,4.98,325.19,81.2,123.22,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,63842,2020-12-05 14:44:26:515
-1.1373,-10.36,-0.0287,-1.2006,-9.7168,-0.5589,0.2435,0.1463,0.9899,0.0957,0.4445,0.0211,0.0,-2.28,56.34,2.94,329.58,82.07,118.0,0.0,995.67,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,63942,2020-12-05 14:44:26:615
-1.8412,-10.1014,-0.0455,-1.0542,-9.7353,-0.5323,-0.787,-0.3662,0.4868,-0.1058,0.3571,-0.1444,0.0,-4.32,55.08,0.24,350.77,82.8,115.21,0.0,995.66,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,64041,2020-12-05 14:44:26:714
-2.3488,-9.8931,0.1341,-0.9603,-9.7317,-0.7362,-1.3885,-0.1614,0.8703,-0.2799,0.8721,-0.1731,0.0,-5.58,53.76,0.72,338.79,83.05,124.5,0.0,995.67,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,64142,2020-12-05 14:44:26:815
-3.012,-9.7208,0.498,-0.9674,-9.7074,-1.0002,-2.0446,-0.0134,1.4982,-0.4907,1.1189,-0.1426,0.0,-6.6,52.92,0.96,333.78,81.84,135.95,0.0,995.68,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,64242,2020-12-05 14:44:26:915
-2.095,-11.9259,-0.826,-1.2146,-9.651,-1.2461,-0.5811,-2.4592,0.1112,-0.4357,0.6961,0.3583,0.0,-6.84,50.88,0.72,338.78,81.24,134.7,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,64341,2020-12-05 14:44:27:014
0.3735,-8.356,-3.3089,-1.3359,-9.5675,-1.6879,1.7094,1.2114,-1.621,-0.3514,0.5764,0.2466,0.0,-6.36,49.5,2.16,334.95,78.05,140.24,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,64442,2020-12-05 14:44:27:115
0.7853,-8.7367,-2.3129,-1.2445,-9.5272,-1.9629,1.946,0.7546,-0.1105,0.1379,0.5117,0.0841,0.0,-4.32,48.6,2.22,336.48,76.21,145.56,0.0,995.73,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,64542,2020-12-05 14:44:27:215
-1.2354,-8.2148,-2.4398,-0.9779,-9.5569,-1.9695,-0.2576,1.3422,-0.4703,0.2778,0.8996,0.1659,0.0,-3.3,48.66,1.2,344.86,76.91,152.98,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,64642,2020-12-05 14:44:27:315
-1.2211,-8.9354,-2.9114,-1.0806,-9.5931,-1.7245,-0.1405,0.6577,-1.1869,0.6712,1.2032,0.4463,0.0,-2.22,47.58,-1.38,343.92,77.23,153.09,0.0,995.73,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,64742,2020-12-05 14:44:27:415
-3.158,-9.2611,-1.4533,-1.6557,-9.5688,-1.3664,-1.5023,0.3077,-0.087,0.918,1.6167,0.8806,0.0,0.12,47.76,-2.88,9.49,77.84,136.95,0.0,995.73,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,64841,2020-12-05 14:44:27:514
